Product_Name,Order_Guide_Line_No,Product_Code,UPC_Code,Category,Unit_Of_Measure,Case_Weight,Case_Size_WxHxD,Unit_Weight,Unit_Size_WxHxD,Pallet_Qty,Country_Of_Origin,Availability,Unit_Price,Image_link
3pk TOILET CLEANER TABS,1218,379001,792215379001,Powder & Liquid Cleaners,24/EACH,9 lbs,"11.42"" x 7.09"" x 6.69""",,,0 units,,,,http://p2.glwholesale.com/l/379001.jpg
Spic & Span Morning Bloom Spray,1226,1143500127,811435001278,Trigger Cleaning Products,9/22 OZ,33 lbs,"15.35"" x 11.02"" x 12.99""",,,684 units,,,,http://p2.glwholesale.com/l/1143500127.jpg
Bar Keepers Friend Cleanser & Polish,1184,11518B,071618115103,Powder & Liquid Cleaners,8/12 OZ,7 lbs,"11.81"" x 5.91"" x 5.91""",,,672 units,United States,,,http://p2.glwholesale.com/l/11518B.jpg
Bar Keepers Friend Liquid Soft Cleanser,1186,11600B,071618116001,Powder & Liquid Cleaners,12/13 OZ,11 lbs,"5.91"" x 8.66"" x 11.02""",,,"2,016 units",United States,,,http://p2.glwholesale.com/l/11600B.jpg
All Purpose Basic Pine Cleaner Refill,1212,18920A,058847189204,Powder & Liquid Cleaners,8/64 OZ,35 lbs,"9.06"" x 10.63"" x 18.11""",,,400 units,,,,http://p2.glwholesale.com/l/18920A.jpg
Awesome Degreaser Trigger - Orange,1232,202A,722429220226,Trigger Cleaning Products,12/22 OZ,20 lbs,"6.30"" x 15.35"" x 9.84""",,,"1,008 units",United States,,,http://p2.glwholesale.com/l/202A.jpg
Liquid Dish Soap Floral Burst,,10008D,676979100081,Dish Detergents,12/25 OZ,,,,,"1,080 units",,,,http://p2.glwholesale.com/l/10008D.jpg
Redi Shine Multi Purpose Cleaner - Trigger (Formul,,1035200020,610352000209,Trigger Cleaning Products,12/32 OZ,28 lbs,"12.60"" x 12.99"" x 11.42""",,,720 units,United States,,,http://p2.glwholesale.com/l/1035200020.jpg
Sprayon WL740 Zinc-Rich Galvanizing Compound Aerosol,,1143316,075577907403,Aerosol  Refreshers & Cleaners,12/14oz,,,,,0 units,United States,,,http://p2.glwholesale.com/l/1143316.jpg
Mattpak Auto Dish 9 Pack No Phosphate,1294,0873504554,608735045541,Dish Detergents,12/9 CT,4 lbs,"9.84"" x 5.91"" x 7.87""",,,"1,680 units",United States,,,http://p2.glwholesale.com/l/0873504554.jpg
Home Bright Dust & Glow Furniture Spray Aerosol,1286,09049HB,849607090492,Aerosol  Refreshers & Cleaners,12/10 OZ,,,,,900 units,,,,http://p2.glwholesale.com/l/09049HB.jpg
Liquid Dish Soap Orange Burst,,10004D,676979100043,Dish Detergents,12/25 OZ,,,,,"1,080 units",,,,http://p2.glwholesale.com/l/10004D.jpg
Liquid Dish Soap Lemon Burst,,10005D,676979100050,Dish Detergents,12/25 OZ,,,,,"1,080 units",,,,http://p2.glwholesale.com/l/10005D.jpg
Liquid Dish Soap Green Apple Burst,,10007D,676979100074,Dish Detergents,12/25 OZ,,,,,"1,080 units",,,,http://p2.glwholesale.com/l/10007D.jpg
Disinfectant Toilet Bowl Cleaner - The Works,1192,03317WK,074157033174,Powder & Liquid Cleaners,12/24 OZ,26 lbs,"5.12"" x 11.81"" x 2.76""",,,576 units,United States,,,http://p2.glwholesale.com/l/03317WK.jpg
Home Bright Super Shower Foramer Aerosol,1278,01421HB,849607014214,Aerosol  Refreshers & Cleaners,12/12 OZ,,,,,900 units,,,,http://p2.glwholesale.com/l/01421HB.jpg
Awesome Ultra Concentrated Dish Liquid Fresh Apple,1298,043014AW,722429300058,Dish Detergents,12/30 OZ,27 lbs,"13.39"" x 9.84"" x 10.63""",,,720 units,United States,,,http://p2.glwholesale.com/l/043014AW.jpg
Awesome Ultra Concentrated Dish Liquid Citrus 30 o,1300,060614AW,722429300072,Dish Detergents,12/30 OZ,27 lbs,"13.39"" x 9.84"" x 10.63""",,,720 units,United States,,,http://p2.glwholesale.com/l/060614AW.jpg
Home Bright Lemon Furniture Polish  Aerosol,1280,01422HB,849607014221,Aerosol  Refreshers & Cleaners,12/10 OZ,,,,,"1,140 units",,,,http://p2.glwholesale.com/l/01422HB.jpg
Home Bright Oxygen Action Bathroom Cleaner Aerosol,1282,01515HB,849607015150,Aerosol  Refreshers & Cleaners,12/12 OZ,13 lbs,"11.02"" x 8.66"" x 9.06""",,,900 units,,,,http://p2.glwholesale.com/l/01515HB.jpg
EXPIRED 9/2015 -Home Bright Oxygen Action Bathroom Cleaner Aerosol,1282,01515HBX,849607015150,Aerosol  Refreshers & Cleaners,12/12 OZ,13 lbs,"11.02"" x 8.66"" x 9.06""",,,900 units,,,,http://p2.glwholesale.com/l/01515HBX.jpg
Home Bright Fume Free Oven Cleaner Aerosol,1284,01518HB,849607015181,Aerosol  Refreshers & Cleaners,12/13 OZ,13 lbs,"11.02"" x 8.66"" x 9.06""",,,"1,140 units",,,,http://p2.glwholesale.com/l/01518HB.jpg
Home Bright Orange Furniture Polish  Aerosol,1270,01188HB,849607011886,Aerosol  Refreshers & Cleaners,12/10 OZ,,,,,"1,140 units",,,,http://p2.glwholesale.com/l/01188HB.jpg
Home Bright Bowl Cleaner Aerosol,1272,01414HB,849607014146,Aerosol  Refreshers & Cleaners,12/13 OZ,,,,,"1,140 units",,,,http://p2.glwholesale.com/l/01414HB.jpg
Deluxe Liquid Dish Soap w/ Oxi Blue Classic,1306,00021DL,864443000214,Dish Detergents,12/25 OZ,22 lbs,"11.02"" x 10.24"" x 10.24""",,,960 units,United States,,,http://p2.glwholesale.com/l/00021DL.jpg
Deluxe Dish Liquid - Lemon Oxi,1312,00024DL,864443000245,Dish Detergents,12/25 OZ,22 lbs,"11.02"" x 10.24"" x 10.24""",,,960 units,United States,,,http://p2.glwholesale.com/l/00024DL.jpg
Awesome Degreaser - Trigger,1230,001AW,722429160171,Trigger Cleaning Products,24/16 OZ,29 lbs,"11.02"" x 10.63"" x 16.93""",,,"1,296 units",United States,,,http://p2.glwholesale.com/l/001AW.jpg
Awesome Degreaser Refill,1200,003A,722429200167,Powder & Liquid Cleaners,24/20 OZ,38 lbs,"12.20"" x 9.06"" x 18.11""",,,"1,008 units",United States,,,http://p2.glwholesale.com/l/003A.jpg
Home Bright Carpet Cleaner Aerosol,1274,01415HB,849607014153,Aerosol  Refreshers & Cleaners,12/13 OZ,13 lbs,"11.02"" x 8.66"" x 9.06""",,,"1,140 units",,,,http://p2.glwholesale.com/l/01415HB.jpg
Home Bright Bathroom Cleaner Aerosol,1276,01418HB,849607014184,Aerosol  Refreshers & Cleaners,12/13 OZ,13 lbs,"11.02"" x 8.66"" x 9.06""",,,"1,140 units",,,,http://p2.glwholesale.com/l/01418HB.jpg
5pc BLEACH TOILET BALLS,1220,370008,792215370008,Powder & Liquid Cleaners,72/EACH,15 lbs,"13.39"" x 23.23"" x 14.96""",,,0 units,,,,http://p2.glwholesale.com/l/370008.jpg
Deluxe Dish Liquid - Green Apple Oxi,1304,00020DL,864443000207,Dish Detergents,12/25 OZ,22 lbs,"11.02"" x 10.24"" x 10.24""",,,960 units,United States,,,http://p2.glwholesale.com/l/00020DL.jpg
First Force Lemon Dish Liquid,1320,23303F,058847233037,Dish Detergents,12/32 OZ,29 lbs,"8.66"" x 11.02"" x 14.96""",,,780 units,,,,http://p2.glwholesale.com/l/23303F.jpg
Pine Glo Pine Anitbacterial Disinfectant Cleaner,1188,28555-7,076061285557,Powder & Liquid Cleaners,12/28 OZ,25 lbs,"12.60"" x 9.84"" x 10.24""",,,840 units,United States,,,http://p2.glwholesale.com/l/28555-7.jpg
Awesome Drain Opener Liquid,1204,32049AW,7224293204920,Powder & Liquid Cleaners,12/32 OZ,28 lbs,"9.84"" x 13.39"" x 10.24""",,,780 units,,,,http://p2.glwholesale.com/l/32049AW.jpg
The Works Drain Opener Gel,1194,33320WK,074157033204,Powder & Liquid Cleaners,12/32 OZ,25 lbs,"1.97"" x 11.42"" x 5.12""",,,432 units,United States,,,http://p2.glwholesale.com/l/33320WK.jpg
10pk DISPOSAL DRAIN DEODORIZER,1292,351007,792215351007,Aerosol  Refreshers & Cleaners,96/EACH,11 lbs,"9.84"" x 14.17"" x 12.20""",,,0 units,,,,http://p2.glwholesale.com/l/351007.jpg
Rinsemaster's Spot and Residue Auto Dish Washer Ri,1314,3567204113,635672041138,Dish Detergents,8/8.45OZ,5 lbs,"6.69"" x 6.69"" x 6.69""",,,"2,520 units",United States,,,http://p2.glwholesale.com/l/3567204113.jpg
First Force Antibacterial Dish Liquid,1316,23301F,058847233013,Dish Detergents,12/32 OZ,29 lbs,"8.66"" x 11.02"" x 14.96""",,,780 units,,,,http://p2.glwholesale.com/l/23301F.jpg
First Force Green Dish Liquid,1318,23302F,058847233020,Dish Detergents,12/32 OZ,29 lbs,"8.66"" x 11.02"" x 14.96""",,,780 units,,,,http://p2.glwholesale.com/l/23302F.jpg
Awesome Glass Cleaner Fresh Scent PurpleTrigger Bonus,1250,2242940047,722429400475,Trigger Cleaning Products,9/40 OZ,,,,,450 units,United States,,,http://p2.glwholesale.com/l/2242940047.jpg
LA Awesome Restore Floor Cleaner,,2242948003,,Trigger Cleaning Products,8/48,,,,,600 units,United States,,,http://p2.glwholesale.com/l/2242948003.jpg
Awesome Ultra Concentrated Dish Liquid Oxy Blue 50,,2242950007,722429500076,Dish Detergents,9/50 OZ,32 lbs,"11.02"" x 11.42"" x 14.17""",,,396 units,United States,,,http://p2.glwholesale.com/l/2242950007.jpg
Awesome Lavender Cleaner Refill,,2242964049,722429640499,Powder & Liquid Cleaners,6/64 OZ,,,,,360 units,United States,,,http://p2.glwholesale.com/l/2242964049.jpg
Awesome Bang Bath & Shower Cleaner Trigger,1252,224932080,722429320803,Trigger Cleaning Products,12/32 OZ,28 lbs,"9.45"" x 11.42"" x 18.11""",,,600 units,United States,,,http://p2.glwholesale.com/l/224932080.jpg
Awesome Shower Clean Trigger,1254,22514AW,722429320520,Trigger Cleaning Products,12/32 OZ,28 lbs,"9.45"" x 11.42"" x 18.11""",,,600 units,United States,,,http://p2.glwholesale.com/l/22514AW.jpg
Awesome Carpet Cleaner Trigger,1246,2242932248,722429322487,Trigger Cleaning Products,12/32 OZ,28 lbs,"9.45"" x 11.42"" x 18.11""",,,600 units,United States,,,http://p2.glwholesale.com/l/2242932248.jpg
Grill and Oven Cleaner,1248,2242940019,722429400192,Trigger Cleaning Products,12/40 OZ,36 lbs,"11.42"" x 11.81"" x 14.96""",,,600 units,United States,,,http://p2.glwholesale.com/l/2242940019.jpg
Awesome Ultra Concentrated Dish Liquid Original 30,1302,2242930008,722429300089,Dish Detergents,12/30 OZ,27 lbs,"13.39"" x 9.84"" x 10.63""",,,720 units,United States,,,http://p2.glwholesale.com/l/2242930008.jpg
Awesome Degreaser Trigger,1236,2242932010,722429320100,Trigger Cleaning Products,12/32 OZ,33 lbs,"10.24"" x 10.24"" x 14.96""",,,780 units,United States,,,http://p2.glwholesale.com/l/2242932010.jpg
Awesome Window Cleaner w/Ammonia Trigger,1238,2242932050,722429320506,Trigger Cleaning Products,12/32 OZ,28 lbs,"9.06"" x 11.42"" x 18.11""",,,600 units,United States,,,http://p2.glwholesale.com/l/2242932050.jpg
Awesome Cleaner with Bleach Trigger,1240,2242932053,722429320537,Trigger Cleaning Products,12/32 OZ,31 lbs,"18.50"" x 9.45"" x 11.02""",,,720 units,United States,,,http://p2.glwholesale.com/l/2242932053.jpg
Awesome Oxygen Orange All Purpose Degreaser Trigge,1242,2242932135,722429321350,Trigger Cleaning Products,12/32 OZ,29 lbs,"18.11"" x 9.06"" x 11.42""",,,600 units,United States,,,http://p2.glwholesale.com/l/2242932135.jpg
"Awesome All Purpose Cleaner - Rust, Lime, Calcuim",1244,2242932146,722429321466,Trigger Cleaning Products,12/32 OZ,29 lbs,"14.17"" x 11.02"" x 11.81""",,,780 units,United States,,,http://p2.glwholesale.com/l/2242932146.jpg
Awesome Degreaser Cleaner Trigger,1234,214AW,722429241290,Trigger Cleaning Products,18/24 OZ,34 lbs,"20.08"" x 9.84"" x 11.02""",,,864 units,United States,,,http://p2.glwholesale.com/l/214AW.jpg
Awesome Degreaser Cleaner Refill,1202,2242912802,722429128027,Powder & Liquid Cleaners,4/128 OZ,38 lbs,"12.60"" x 12.60"" x 11.81""",,,192 units,United States,,,http://p2.glwholesale.com/l/2242912802.jpg
Swing Scents Paper Air Freshener 2pk Power Wing Floor Display,,PW-994,812148009643,Solid & Liquid Air Fresheners,144/EACH,,,,,0 units,,,,http://p2.glwholesale.com/l/PW-994.jpg
3pk Island Scentsations Paper Air Freshener Power Wing,,PW-152,812148001692,Solid & Liquid Air Fresheners,144/EACH,,,,,0 units,,,,http://p2.glwholesale.com/l/PW-152.jpg
Ornament Sparkling Scents Power Wing Display,,PW-289,,Solid & Liquid Air Fresheners,96/EACH,,,,,0 units,,,,http://p2.glwholesale.com/l/PW-289.jpg
Smart Scents Air Freshener Aroma Therapy Tropical,1178,KZ110,892166000105,Air Freshener Sprays,24/10.14 O,18 lbs,"8.66"" x 12.60"" x 9.45""",,,"2,688 units",,,,http://p2.glwholesale.com/l/KZ110.jpg
Smart Scents Air Freshener Aroma Therapy Tropical,,KZ105,892166000099,Air Freshener Sprays,24/10.14 O,18 lbs,"8.66"" x 12.60"" x 9.45""",,,"2,688 units",,,,http://p2.glwholesale.com/l/KZ105.jpg
Smart Scents Air Freshener Aroma Therapy Country G,1174,KZ107,892166000051,Air Freshener Sprays,24/10.14 O,18 lbs,"8.66"" x 12.60"" x 9.45""",,,"2,688 units",,,,http://p2.glwholesale.com/l/KZ107.jpg
Smart Scents Air Freshener Aroma Therapy Lavender,1176,KZ108,892166000075,Air Freshener Sprays,24/10.14 O,18 lbs,"8.66"" x 12.60"" x 9.45""",,,"2,688 units",,,,http://p2.glwholesale.com/l/KZ108.jpg
Smart Scents Air Freshener Aroma Therapy Clean Lin,1172,KZ104,892166000044,Air Freshener Sprays,24/10.14 O,18 lbs,"8.66"" x 12.60"" x 9.45""",,,"2,688 units",,,,http://p2.glwholesale.com/l/KZ104.jpg
FOAMING CARPET REFRESHER NO VA,,A78961212,030036668233,Carpet Fresheners,12/10 OZ.,,,,,0 units,United States,,,http://p2.glwholesale.com/l/A78961212.jpg
Love My Carpet Lavender Carpet & Room Deodorizer,1156,8528300078,185283000784,Carpet Fresheners,12/14 OZ,12 lbs,"11.02"" x 7.87"" x 7.48""",,,"1,848 units",United States,,,http://p2.glwholesale.com/l/8528300078.jpg
Hang Ups Sparkling Scents Hawaiian Surf Scent,,984B,878010009845,Solid & Liquid Air Fresheners,12/EACH,,,,,0 units,,,,http://p2.glwholesale.com/l/984B.jpg
Smart Scents Air Frehener Anti-Tobacco,1168,KA111,892166000143,Air Freshener Sprays,24/10.14 O,18 lbs,"8.66"" x 12.60"" x 9.45""",,,"2,688 units",,,,http://p2.glwholesale.com/l/KA111.jpg
Smart Scents Air Freshener Aroma Therapy Jasmine &,1170,KZ103,892166000068,Air Freshener Sprays,24/10.14 O,18 lbs,"8.66"" x 12.60"" x 9.45""",,,"2,688 units",,,,http://p2.glwholesale.com/l/KZ103.jpg
"Foil Roast Pan 1/2 Size Deep - 12.75"" x 10.38"" x",1096,FS4200XX,XXXXXXXXXXXX,Aluminum Foil Pans No Labels,100/1 CT,8 lbs,"12.99"" x 9.84"" x 20.87""",,,"5,600 units",,,,http://p2.glwholesale.com/l/FS4200XX.jpg
Love My Carpet Mulberry Carpet/Room Deodorizer,1154,8528300041,185283000418,Carpet Fresheners,12/14 OZ,12 lbs,"11.02"" x 7.87"" x 7.48""",,,"1,848 units",United States,,,http://p2.glwholesale.com/l/8528300041.jpg
HANG UPS AIR FRESHNER HAWAIIN SURF SCENT,,984-986,,Solid & Liquid Air Fresheners,12/EACH,,,,,0 units,,,,http://p2.glwholesale.com/l/984-986.jpg
"Foil Cake Pan 13 x 9 x 2"""""""" with Lid",1144,D87920,074729870107,Aluminum Foil Baking & Access,20/1 CT,2 lbs,"15.35"" x 17.72"" x 10.63""",,,"1,920 units",United States,,,http://p2.glwholesale.com/l/D87920.jpg
"Foil Roast/Bakerpan with Lid 11.75 x 9.25 x 2.5""""""""",1114,D88920,074729880106,Aluminum Foil Roaster/Utility,20/1 CT,5 lbs,"15.35"" x 14.57"" x 10.63""",,,"1,920 units",United States,,,http://p2.glwholesale.com/l/D88920.jpg
Foil Pan - Full Size - Deep No label 20.6x12.6x3.1,1098,FS7900ZZ,XXXXXXXXXXXX,Aluminum Foil Pans No Labels,50/1 CT,12 lbs,"12.99"" x 11.81"" x 20.87""",,,"2,450 units",United States,,,http://p2.glwholesale.com/l/FS7900ZZ.jpg
Aluminum Foil 25 Square Feet,1084,IN85190,676979851907,Aluminum Foil,24/25 FT,,,,,"2,880 units",,,,http://p2.glwholesale.com/l/IN85190.jpg
Durable Large Oval & Rectangle Roaster Pans w/Rack,1116,S40172XX,XXXXX172XX,Aluminum Foil Roaster/Utility,72/1 CT,20 lbs,"18.90"" x 11.81"" x 27.17""",,,"1,512 units",United States,,,http://p2.glwholesale.com/l/S40172XX.jpg
Foil Casserole Lasagna Pan with Lid 11.75 x 9.25 x,1112,D48920,074729480108,Aluminum Foil Roaster/Utility,20/1 CT,2 lbs,"11.02"" x 14.17"" x 9.45""",,,"1,920 units",United States,,,http://p2.glwholesale.com/l/D48920.jpg
"Durable Mini Loaf Pans 5.63 x3.19 x 1.9""",1140,D50050,074729500509,Aluminum Foil Baking & Access,12/5 PK,1 lbs,"7.09"" x 9.45"" x 3.94""",,"219.69"" x 130.31"" x 45.28","6,336 units",United States,,,http://p2.glwholesale.com/l/D50050.jpg
"Foil 2 lb Loaf Pan with Lid 8 x 3.75 x 2 3/8""""""""",1142,D58920,074729580204,Aluminum Foil Baking & Access,20/2 PK,3 lbs,"9.84"" x 14.96"" x 20.08""",,,"1,600 units",United States,,,http://p2.glwholesale.com/l/D58920.jpg
"Durable Deep Roaster 11.75 x9.25 x4.19""""""""",1108,D08110,074729081107,Aluminum Foil Roaster/Utility,12/1 CT,1 lbs,"10.63"" x 12.99"" x 5.91""",,,"2,304 units",United States,,,http://p2.glwholesale.com/l/D08110.jpg
"Foil Square Cake Pan w/Lid 7 3/8 x 7 3/8 x 1 5/16""""",1134,D18918XX,074729180206,Aluminum Foil Baking & Access,18/2 CT,3 lbs,"15.75"" x 9.06"" x 9.06""",,,"2,106 units",United States,,,http://p2.glwholesale.com/l/D18918XX.jpg
"Durable Deep Dish Pie Pan 8.25 x 1.25""""""""",1136,D21030,074729210309,Aluminum Foil Baking & Access,12/3 PK,1 lbs,"9.06"" x 5.91"" x 9.06""",,,"3,120 units",United States,,,http://p2.glwholesale.com/l/D21030.jpg
Durable Bakeware Display,1138,D26144,XXXXX26144,Aluminum Foil Baking & Access,144/1 CT,21 lbs,"18.90"" x 12.60"" x 37.80""",,,"2,016 units",United States,,,http://p2.glwholesale.com/l/D26144.jpg
"Foil Oval Roaster 17.38 x 12.75 x 3.25"" w/ Rack",1110,D40010XX,074729400106,Aluminum Foil Roaster/Utility,12/1 CT,3 lbs,"14.17"" x 18.11"" x 5.91""",,,"1,008 units",United States,,,http://p2.glwholesale.com/l/D40010XX.jpg
"2 Pack Cookie Sheet - Foil  15.5 x 10.75 x .75""",1130,7472970020,074729700206,Aluminum Foil Baking & Access,12/2 CT,4 lbs,"17.32"" x 11.81"" x 7.09""",,,"1,176 units",United States,,,http://p2.glwholesale.com/l/7472970020.jpg
"Foil Oven Liner -17.75 x 15.25 x .25""""""""",1132,7472971013,074729710137,Aluminum Foil Baking & Access,50/1 CT,6 lbs,"14.96"" x 18.11"" x 7.87""",,,"3,000 units",United States,,,http://p2.glwholesale.com/l/7472971013.jpg
FULL SIZE CHAFING STAND,1106,CH81705,676979817057,Aluminum Foil Roaster/Utility,36/1 CT,,,,,756 units,,,,http://p2.glwholesale.com/l/CH81705.jpg
Premier Aluminum Foil 12x25ft,1086,74729120257,074729120257,Aluminum Foil,35/25 FT,8 lbs,"8.66"" x 12.20"" x 11.81""",,,"2,380 units",United States,,,http://p2.glwholesale.com/l/74729120257.jpg
"Foil Muffin Pan 2 pack 10 x 6.5 x 1.25""""""""",1124,7472915020,074729150209,Aluminum Foil Baking & Access,12/2 CT,2 lbs,"10.63"" x 6.30"" x 7.09""",,,"3,600 units",United States,,,http://p2.glwholesale.com/l/7472915020.jpg
Ultra Foil Heavy Duty Aluminum Foil,1088,7472918375,074729183757,Aluminum Foil,24/37.5 FT,9 lbs,"12.20"" x 18.50"" x 8.27""",,,"2,208 units",United States,,,http://p2.glwholesale.com/l/7472918375.jpg
"Foil Tart Pan 4.37""""""""x1.81""""""""",1126,7472922080,074729220803,Aluminum Foil Baking & Access,12/8 CT,1 lbs,"5.51"" x 9.84"" x 5.51""",,,"5,952 units",United States,,,http://p2.glwholesale.com/l/7472922080.jpg
"Loaf Pan - Foil  2lb 8 x 3.75 x 2.38""",1128,7472951030,074729510300,Aluminum Foil Baking & Access,12/3 CT,1 lbs,"9.84"" x 9.06"" x 4.72""",,,"4,320 units",United States,,,http://p2.glwholesale.com/l/7472951030.jpg
"Foil Large Rectangular Roaster -16.7x12.7x3""",1092,4111-100ZZ,XXXXXXXXXXXX,Aluminum Foil Pans No Labels,100/1 CT,15 lbs,"13.39"" x 18.11"" x 27.17""",,,"1,800 units",United States,,,http://p2.glwholesale.com/l/4111-100ZZ.jpg
"Foil Pan Extra Deep 1/2 Size 12.69"" x 10.3"" x 4.",1094,4288-100XX,XXXXXXXXXXXX,Aluminum Foil Pans No Labels,100/1 CT,12 lbs,"12.99"" x 11.81"" x 20.87""",,,"4,900 units",,,,http://p2.glwholesale.com/l/4288-100XX.jpg
"Round Cake Pan - Foil 8.5 x 1.5""""""""",1122,7472910040,074729100402,Aluminum Foil Baking & Access,12/3 CT,2 lbs,"9.06"" x 9.45"" x 7.09""",,,"3,120 units",United States,,,http://p2.glwholesale.com/l/7472910040.jpg
6pc LARGE FOIL CONTAINERS,1102,00841,039593008414,Aluminum Foil Pans No Labels,24/EACH,6 lbs,"9.06"" x 16.14"" x 15.75""",,,720 units,,,,http://p2.glwholesale.com/l/00841.jpg
4PC EXRA LARGE FOIL CONTAINERS,1104,00842,039593008421,Aluminum Foil Pans No Labels,24/EACH,5 lbs,"9.45"" x 22.83"" x 13.78""",,,576 units,,,,http://p2.glwholesale.com/l/00842.jpg
5pk SQUARE STOVETOP LINERS,1118,340001,792215340001,Aluminum Foil Roaster/Utility,144/EACH,15 lbs,"11.02"" x 18.90"" x 15.75""",,,0 units,,,,http://p2.glwholesale.com/l/340001.jpg
5pk ROUND STOVETOP LINERS,1120,340056,792215340056,Aluminum Foil Roaster/Utility,144/EACH,10 lbs,"12.99"" x 16.54"" x 10.24""",,,"51,840 units",,,,http://p2.glwholesale.com/l/340056.jpg
Oval Roaster Pan - Large - Foil - No label 17.3x12,1090,4001-100ZZ,XXXXXXXXXXXX,Aluminum Foil Pans No Labels,100/1 CT,15 lbs,"14.57"" x 18.50"" x 27.17""",,,"1,800 units",United States,,,http://p2.glwholesale.com/l/4001-100ZZ.jpg
Foil Lid - 1/2 Size - No Label,,002600,X-XXXXXXXXXX-,Aluminum Foil Pans No Labels,100/*1 CT,4 lbs,"7.48"" x 11.81"" x 13.39""",,,"10,500 units",,,,http://p2.glwholesale.com/l/002600.jpg
Foil Lid - Full Size,,003700,XXXXXXXXXXXX,Aluminum Foil Pans No Labels,50/*1 CT,7 lbs,"20.87"" x 5.12"" x 13.39""",,,"5,950 units",,,,http://p2.glwholesale.com/l/003700.jpg
8pc MEDIUM FOIL CONTAINERS,1100,00840,039593008407,Aluminum Foil Pans No Labels,36/EACH,8 lbs,"11.81"" x 21.26"" x 9.84""",,,972 units,,,,http://p2.glwholesale.com/l/00840.jpg
Love My Carpet Kiss's Summer Rug & Room Deodorizer,1146,8528300035,185283000357,Carpet Fresheners,12/14 OZ,17 lbs,"9.84"" x 7.48"" x 8.66""",,,"1,848 units",United States,,,http://p2.glwholesale.com/l/8528300035.jpg
Love My Carpet Pardon My Pet Rug & Room Deodorizer,1148,8528300036,185283000364,Carpet Fresheners,12/14 OZ,17 lbs,"8.27"" x 7.48"" x 10.63""",,,"1,848 units",United States,,,http://p2.glwholesale.com/l/8528300036.jpg
Love My Carpet Tropical Festival Carpet & Room Deo,1150,8528300039,185283000425,Carpet Fresheners,12/14 OZ,17 lbs,"9.84"" x 7.48"" x 8.66""",,,"1,848 units",United States,,,http://p2.glwholesale.com/l/8528300039.jpg
Homestyle Scents Pre Pack Assortment,,828B,812148018287,Solid & Liquid Air Fresheners,72/1 OZ,,,,,0 units,,,,http://p2.glwholesale.com/l/828B.jpg
Love My Carpet Hawaiian Passion Carpet & Room Deod,1152,8528300040,185283000401,Carpet Fresheners,12/14 OZ,17 lbs,"9.84"" x 7.48"" x 8.66""",,,"1,848 units",United States,,,http://p2.glwholesale.com/l/8528300040.jpg
CLIP SCENTS™ SCENTED CLIP AIR,,718B,812148007182,Solid & Liquid Air Fresheners,120/EACH,,,,,0 units,,,,http://p2.glwholesale.com/l/718B.jpg
Push N' Scents Pre-Pack Asst,,729B,812148017297,Solid & Liquid Air Fresheners,72/EACH,,,,,0 units,,,,http://p2.glwholesale.com/l/729B.jpg
Scented Oil Refill Mountain Spruce,,73570P,048155927872,Solid & Liquid Air Fresheners,24/0.7 OZ,,,,,0 units,,,,http://p2.glwholesale.com/l/73570P.jpg
